 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
32,463677.0022439235,54.0,2,-741757.2202978209,48,47,48,0.18999999999869033,18389.335053004324,-2.3029595773608357E-4,1.080773E-11,0.0,190.4847006984055,-0.1005224771797657,-6.054993022233248,NLOS,
3,463677.0022439235,54.0,2,-614697.277969975,42,41,42,0.1790000000000873,17942.197797000408,1.936288878099629E-4,2.1893931E-11,0.0,256.67450354248285,-0.1985470876097679,23.474132649600506,LOS,
4,463677.0022439235,53.0,2,-674723.011241015,48,47,48,0.23599999999714782,18675.74402249232,-6.772325646505656E-6,8.7782917E-13,0.0,476.804843429476,-0.03811535984277725,-29.56496460735798,LOS,
8,463677.0022439235,49.0,0,-668199.2835540697,28,27,27,0.3809999999975844,18021.098982501775,1.716528444816374E-5,4.8124811E-12,0.0,158.56439324095845,-9.233501885086298,623.0223173722625,NLOS,
9,463677.0022439235,16.0,2,-697236.6283438765,33,32,33,0.1929999999993015,17670.89155266434,-7.789729244471744E-5,-1.0838515E-11,0.0,527.6635128483176,-0.07870010659098625,1161.3235166482627,NLOS,
74,463677.0022439235,41.0,0,-661707.2651911974,35,31,36,1.5730000000003201,18647.122938208282,3.671954800665836E-5,1.8189894E-12,0.0,448.222320638597,3.790879063308239,-6.775308918207884,NLOS,
11,463677.0022439235,50.0,2,-839378.3511630818,49,48,49,0.23300000000017462,18669.965927246958,-5.560107824681358E-4,-2.0904871E-12,0.0,471.08086163550615,-0.0881001241505146,-31.772041223943233,NLOS,
17,463677.0022439235,14.0,2,-719036.48152012,36,35,36,0.25200000000040745,18110.1896337457,-1.542935036527604E-4,-9.3657309E-13,0.0,88.71292485296726,0.03526218608021736,58.16875294595957,NLOS,
23,463677.0022439235,46.0,2,-698852.2018914409,40,39,40,0.21900000000096043,17876.864707309753,-8.684569721506084E-5,6.3604222E-13,0.0,322.9384334757924,-0.05505744367837906,94.23280293494463,NLOS,
31,463677.0022439235,37.0,2,-575576.111820586,40,39,40,0.2680000000000291,18488.459432523698,3.239147845485921E-4,-1.0289248E-12,0.0,290.05336317420006,0.018925506621599197,-38.96279073134065,NLOS,
32,463678.0023046517,54.0,2,-759956.1320476793,48,47,48,0.23000000000320142,18389.56488063559,-2.3029594692835316E-4,1.080773E-11,0.0,191.02937239035964,0.5446716919541359,-5.741373520344496,NLOS,
3,463678.0023046517,54.0,2,-632896.0646328814,42,41,42,0.22899999999935972,17942.42625492066,1.9362890970389527E-4,2.1893931E-11,0.0,256.2417659498751,0.4327375926077366,23.665988761931658,LOS,
4,463678.0023046517,53.0,2,-692921.8375092372,48,47,48,0.2849999999998545,18676.030333667994,-6.772324768676468E-6,8.7782917E-13,0.0,477.41751961410046,0.6126761846244335,-29.339803650975227,LOS,
8,463678.0023046517,49.0,2,-686396.0787067711,28,27,28,0.2669999999998254,18021.3664393723,1.7165289260644997E-5,4.8124811E-12,0.0,179.16195421293378,-20.597560971975327,621.2175423875451,NLOS,
9,463678.0023046517,16.0,0,-715419.3513289839,32,26,33,0.3580000000001746,17671.25025048852,-7.789730328323233E-5,-1.0838515E-11,0.0,543.6463755071163,-15.982862658798695,1145.4418820217252,NLOS,
74,463678.0023046517,41.0,0,-679902.8332974575,31,30,36,-1.1939999999995052,18644.21679641679,3.6719549825647805E-5,1.8189894E-12,0.0,445.61597130447626,-2.6063493341207504,-9.808027770370245,NLOS,
11,463678.0023046517,50.0,2,-857577.2036101855,49,48,49,0.28700000000026193,18670.253505606204,-5.56010784558623E-4,-2.0904871E-12,0.0,471.6609853990376,0.5801237635314465,-31.521591264754534,NLOS,
17,463678.0023046517,14.0,2,-737235.3346311897,35,35,36,0.3059999999968568,18110.497066337615,-1.5429350458933351E-4,-9.3657309E-13,0.0,88.08600261807442,0.6269222348928452,58.42021280527115,NLOS,
23,463678.0023046517,46.0,2,-717050.1939353794,40,39,40,0.2639999999992142,17877.12654947862,-8.684569657901863E-5,6.3604222E-13,0.0,322.3517128303647,0.5867206454277039,93.62366712093353,NLOS,
31,463678.0023046517,37.0,2,-593775.5686777681,40,39,40,0.3139999999984866,18488.77397011593,3.239147835196673E-4,-1.0289248E-12,0.0,290.78123058378696,0.7278674095869064,-38.10761244595051,NLOS,
32,463679.0023653189,54.0,2,-778154.8754561618,48,47,48,-0.11500000000160071,18389.459617312998,-2.3029593612062344E-4,1.080773E-11,0.0,190.59551414847374,-0.4338582418859005,-5.895887851715088,NLOS,
3,463679.0023653189,54.0,2,-651094.7134548575,42,41,42,-0.125,17942.31145126,1.936289315978263E-4,2.1893931E-11,0.0,256.64967246726155,-0.40790651738643646,23.420211482793093,LOS,
4,463679.0023653189,53.0,2,-711120.5231617428,48,47,48,-0.07199999999647844,18675.967247657478,-6.772323890847332E-6,8.7782917E-13,0.0,477.06133073568344,-0.3561888784170151,-29.555050868541002,LOS,
8,463679.0023653189,49.0,2,-704591.3918358982,28,28,28,-0.02899999999863212,18021.34627115354,1.7165294073125957E-5,4.8124811E-12,0.0,180.8365609422326,-1.67460672929883,617.6309513710439,NLOS,
9,463679.0023653189,16.0,0,-733610.8048068844,25,24,33,0.0819999999985157,17671.341658987105,-7.789731412174655E-5,-1.0838515E-11,0.0,535.174051463604,8.472324043512344,1137.990947727114,NLOS,
74,463679.0023653189,41.0,0,-698101.3762672059,31,30,35,0.04100000000107684,18647.31611244753,3.671955164463714E-5,1.8189894E-12,0.0,448.41549487784505,2.7995235733687878,-10.165675591677427,NLOS,
11,463679.0023653189,50.0,2,-875775.8833821975,48,48,49,-0.07800000000133878,18670.18422149867,-5.5601078664911E-4,-2.0904871E-12,0.0,471.2701676413417,-0.3908177576959133,-31.743608854711056,NLOS,
17,463679.0023653189,14.0,2,-755434.0077686645,35,34,36,-0.055999999996856786,18110.45011804998,-1.5429350552590657E-4,-9.3657309E-13,0.0,88.46173167228699,-0.3757290542125702,58.19190661609173,NLOS,
23,463679.0023653189,46.0,2,-735248.0655948482,39,38,40,-0.0959999999977299,17877.0407394208,-8.684569594297642E-5,6.3604222E-13,0.0,322.71037109941244,-0.3586582690477371,92.59435437992215,NLOS,
31,463679.0023653189,37.0,2,-611974.5656180605,40,39,40,-0.04299999999784632,18488.74111890793,3.2391478249074263E-4,-1.0289248E-12,0.0,290.13714891299605,-0.6440816707909107,-38.01214350759983,NLOS,
32,463680.0024260471,54.0,2,-796353.7609344609,48,47,48,0.1680000000014843,18389.617217458785,-2.3029592531289303E-4,1.080773E-11,0.0,190.47208989411592,-0.12342425435781479,-6.208124827593565,NLOS,
3,463680.0024260471,54.0,2,-669293.5229264572,42,41,42,0.17799999999988358,17942.478203248233,1.9362895349175864E-4,2.1893931E-11,0.0,256.7591134570539,-0.10944098979234695,23.035291370004416,LOS,
4,463680.0024260471,53.0,2,-729319.3419235498,48,47,48,0.2209999999977299,18676.178672395647,-6.772323013018144E-6,8.7782917E-13,0.0,476.9789093323052,-0.08242140337824821,-29.93698124215007,LOS,
8,463680.0024260471,49.0,2,-722786.6177325398,29,28,28,0.22699999999895226,18021.56395028159,1.716529888560721E-5,4.8124811E-12,0.0,181.11638944223523,-0.2798285000026226,613.6573354117572,NLOS,
9,463680.0024260471,16.0,0,-751828.4893631376,25,24,32,0.023000000001047738,17671.355320919305,-7.789732496026142E-5,-1.0838515E-11,0.0,509.2012030147016,25.97284844890237,1156.4712993241847,NLOS,
74,463680.0024260471,41.0,0,-716302.6252055988,31,30,31,-0.2069999999985157,18650.14656337723,3.671955346362659E-5,1.8189894E-12,0.0,450.94615334644914,2.530658468604088,-8.117147229611874,NLOS,
11,463680.0024260471,50.0,2,-893974.6813621446,48,47,49,0.21900000000096043,18670.394892901182,-5.560107887395972E-4,-2.0904871E-12,0.0,471.17026890441775,-0.09989873692393303,-32.14721096679568,NLOS,
17,463680.0024260471,14.0,2,-773632.7699103467,35,34,35,0.23799999999755528,18110.678455051035,-1.5429350646247968E-4,-9.3657309E-13,0.0,88.5684933848679,-0.10676171258091927,57.752812169492245,NLOS,
23,463680.0024260471,46.0,2,-753445.9566241316,39,38,40,0.20499999999810825,17877.23661129549,-8.68456953069342E-5,6.3604222E-13,0.0,322.9293157532811,-0.21894465386867523,91.28461899608374,NLOS,
31,463680.0024260471,37.0,2,-630173.5903561115,39,39,40,0.2599999999983993,18488.990299787372,3.239147814618178E-4,-1.0289248E-12,0.0,289.98080448806286,-0.15634442493319511,-38.18866926804185,NLOS,
32,463681.0024867143,54.0,2,-814552.7758708857,48,47,48,0.1389999999992142,18389.76478318125,-2.3029591450516332E-4,1.080773E-11,0.0,191.23540707305074,0.7633171789348125,-5.791318755596876,NLOS,
3,463681.0024867143,54.0,2,-687492.4779155552,42,41,42,0.125,17942.614066451788,1.9362897538568967E-4,2.1893931E-11,0.0,255.98427097126842,0.7748424857854843,23.395473670214415,LOS,
4,463681.0024867143,53.0,2,-747518.2822356112,48,47,48,0.18900000000212458,18676.37660452351,-6.77232213518901E-6,8.7782917E-13,0.0,477.784230902791,0.8053215704858303,-29.59777644649148,LOS,
8,463681.0024867143,49.0,2,-740983.6474854872,29,28,29,0.21299999999973807,18021.78720807284,1.716530369808817E-5,4.8124811E-12,0.0,178.60572094842792,2.510668493807316,612.0871606729925,NLOS,
9,463681.0024867143,16.0,0,-770056.1106134169,25,24,25,0.07400000000052387,17671.438958659768,-7.789733579877563E-5,-1.0838515E-11,0.0,498.6232924647629,10.577910549938679,1185.4879298694432,NLOS,
74,463681.0024867143,41.0,0,-734503.1292603463,30,30,31,0.911999999996624,18649.52608097717,3.671955528261592E-5,1.8189894E-12,0.0,450.9252558648586,-0.020897481590509415,-6.2139175944030285,NLOS,
11,463681.0024867143,50.0,2,-912173.6064304225,48,47,48,0.18700000000171713,18670.59169403836,-5.560107908300842E-4,-2.0904871E-12,0.0,471.9785475730896,0.8082786686718464,-31.824139833450317,NLOS,
17,463681.0024867143,14.0,2,-791831.5553966537,35,34,35,0.2109999999993306,18110.89893457666,-1.5429350739905271E-4,-9.3657309E-13,0.0,87.84152598679066,0.7269673980772495,57.93664726987481,NLOS,
23,463681.0024867143,46.0,2,-771643.9397781491,39,38,39,0.15300000000206637,17877.398800630122,-8.684569467089199E-5,6.3604222E-13,0.0,322.1760894320905,0.7532263211905956,90.66659326478839,NLOS,
31,463681.0024867143,37.0,2,-648372.6501769349,39,38,40,0.20899999999892316,18489.208808932453,3.2391478043289313E-4,-1.0289248E-12,0.0,290.7310734502971,0.7502689622342587,-37.730527341365814,NLOS,
32,463682.0025474425,54.0,2,-832752.0398118161,48,47,48,0.2809999999990396,18390.03712124005,-2.302959036974329E-4,1.080773E-11,0.0,190.91912372410297,-0.31628334894776344,-5.725093100219965,NLOS,
3,463682.0025474425,54.0,2,-705691.7170651034,42,41,42,0.2809999999990396,17942.8861316666,1.9362899727962203E-4,2.1893931E-11,0.0,256.26998057961464,-0.28570960834622383,23.440231505781412,LOS,
4,463682.0025474425,53.0,2,-765717.4698424451,48,48,48,0.3359999999993306,18676.702739614993,-6.772321257359823E-6,8.7782917E-13,0.0,477.516169924289,-0.26806097850203514,-29.61086179316044,LOS,
8,463682.0025474425,49.0,2,-759180.5952941962,29,28,29,0.35499999999956344,18022.13246454671,1.7165308510569426E-5,4.8124811E-12,0.0,179.1800358146429,-0.5743148662149906,609.835456777364,NLOS,
9,463682.0025474425,16.0,0,-788265.8462777436,25,24,25,0.052999999999883585,17671.481494143605,-7.789734663729052E-5,-1.0838515E-11,0.0,517.0668932721019,-18.443600807338953,1196.0193895436823,NLOS,
74,463682.0025474425,41.0,0,-752707.8824434839,31,30,31,0.3360000000029686,18653.89802750945,3.6719557101605365E-5,1.8189894E-12,0.0,454.697617482394,3.7723616175353527,-0.6611444838345051,NLOS,
11,463682.0025474425,50.0,2,-930372.7727464102,48,47,48,0.32999999999810825,18670.91179614514,-5.560107929205714E-4,-2.0904871E-12,0.0,471.7018521018326,-0.27669547125697136,-31.859405908733606,NLOS,
17,463682.0025474425,14.0,2,-810030.5158801675,35,34,35,0.3650000000016007,18111.255632881075,-1.5429350833562583E-4,-9.3657309E-13,0.0,88.16208636760712,-0.32056038081645966,57.69589465484023,NLOS,
23,463682.0025474425,46.0,2,-789842.2680588141,38,37,39,0.3179999999993015,17877.706916917115,-8.684569403484977E-5,6.3604222E-13,0.0,322.36907195299864,-0.1929825209081173,89.79410925880075,NLOS,
31,463682.0025474425,37.0,2,-666571.8513388932,39,38,39,0.3569999999999709,18489.557384490967,3.2391477940396836E-4,-1.0289248E-12,0.0,290.38845374435186,-0.34261970594525337,-37.730629194527864,NLOS,
32,463683.00260817073,54.0,2,-850951.2525843084,48,47,48,-0.01599999999962165,18390.022281251848,-2.3029589288970254E-4,1.080773E-11,0.0,190.90223968029022,-0.01688404381275177,-5.710035879164934,NLOS,
3,463683.00260817073,54.0,2,-723890.9066756815,42,41,42,-0.030999999999039574,17942.85425177589,1.9362901917355436E-4,2.1893931E-11,0.0,256.28978204727173,-0.019801467657089233,23.43545037135482,LOS,
4,463683.00260817073,53.0,2,-783916.6115356795,49,48,48,0.029999999998835847,18676.733204301447,-6.772320379530635E-6,8.7782917E-13,0.0,477.55443911626935,0.03826919198036194,-29.669860742986202,LOS,
8,463683.00260817073,49.0,2,-777377.9733610898,29,28,29,0.05700000000069849,18022.189420003444,1.7165313323050674E-5,4.8124811E-12,0.0,178.6425433009863,0.5374925136566162,608.0140110701323,NLOS,
9,463683.00260817073,16.0,0,-806464.8658941761,25,24,25,1.3129999999982829,17672.794847864658,-7.789735747580539E-5,-1.0838515E-11,0.0,527.7413341552019,-10.674440883100033,1195.8348013199866,NLOS,
74,463683.00260817073,41.0,0,-770910.1979214288,31,30,31,0.4609999999993306,18651.5863109082,3.671955892059481E-5,1.8189894E-12,0.0,452.38590087741613,-2.311716604977846,2.4539234302937984,NLOS,
11,463683.00260817073,50.0,2,-948571.8796923794,48,47,48,0.027999999998428393,18670.938661701977,-5.560107950110586E-4,-2.0904871E-12,0.0,471.7240720912814,0.022219989448785782,-31.954041998833418,NLOS,
17,463683.00260817073,14.0,2,-828229.4458226077,35,34,35,0.04100000000107684,18111.296606164426,-1.542935092721989E-4,-9.3657309E-13,0.0,88.08859417960048,0.07349218800663948,57.42460097000003,NLOS,
23,463683.00260817073,46.0,2,-808040.9080142528,38,37,39,-0.0020000000004074536,17877.705468535423,-8.684569339880753E-5,6.3604222E-13,0.0,321.99590231850743,0.3731696344912052,89.23330003023148,NLOS,
31,463683.00260817073,37.0,2,-684770.833775904,39,38,39,0.07700000000113505,18489.633199017495,3.239147783750436E-4,-1.0289248E-12,0.0,290.2853214889765,-0.10313225537538528,-37.94945599511266,NLOS,
32,463684.0026688379,54.0,2,-869150.3388235457,48,47,48,-0.09200000000055297,18389.938753772527,-2.3029588208197277E-4,1.080773E-11,0.0,190.51018610969186,-0.3920535705983639,-6.121304370462894,NLOS,
3,463684.0026688379,54.0,2,-742089.9796365015,42,41,42,-0.09200000000055297,17942.772378727794,1.9362904106748536E-4,2.1893931E-11,0.0,256.67646474018693,-0.3866826929152012,23.014227021485567,LOS,
4,463684.0026688379,53.0,2,-802115.6474488936,49,48,49,-0.040000000000873115,18676.703385617584,-6.7723195017015015E-6,8.7782917E-13,0.0,477.2330041639507,-0.32143495231866837,-30.134432166814804,LOS,
8,463684.0026688379,49.0,2,-795576.8218529262,29,29,29,-0.013999999999214197,18022.185005925596,1.716531813553163E-5,4.8124811E-12,0.0,177.3646569289267,1.2778863720595837,607.3631978444755,NLOS,
9,463684.0026688379,16.0,0,-824640.2816449516,25,24,25,-0.9279999999998836,17671.876236617565,-7.78973683143196E-5,-1.0838515E-11,0.0,551.6033496074378,-23.862015452235937,1171.7465549856424,NLOS,
74,463684.0026688379,41.0,0,-789112.3605804108,31,31,31,-0.7849999999998545,18651.557778798044,3.6719560739584145E-5,1.8189894E-12,0.0,452.05757631361485,-0.3283245638012886,5.116379927843809,NLOS,
11,463684.0026688379,50.0,2,-966770.8848383799,48,47,48,-0.03799999999682768,18670.9118973203,-5.560107971015457E-4,-2.0904871E-12,0.0,471.4040190279484,-0.3200530633330345,-32.450270514935255,NLOS,
17,463684.0026688379,14.0,2,-846428.3437142149,35,34,35,-0.021000000000640284,18111.283301778138,-1.5429351020877197E-4,-9.3657309E-13,0.0,88.31639852747321,-0.22780434787273407,56.821463994681835,NLOS,
23,463684.0026688379,46.0,2,-826239.6217297614,38,37,38,-0.0610000000015134,17877.654547382146,-8.684569276276535E-5,6.3604222E-13,0.0,322.1604215539992,-0.16451923549175262,88.44645841419697,NLOS,
31,463684.0026688379,37.0,2,-702969.6461675428,38,38,39,-0.01599999999962165,18489.627215202898,3.2391477734611886E-4,-1.0289248E-12,0.0,289.93104562163353,-0.3542758673429489,-38.638120625168085,NLOS,
32,463685.0027295661,54.0,2,-887349.60864323,48,47,48,0.22100000000136788,18390.149939090014,-2.3029587127424244E-4,1.080773E-11,0.0,191.02785348519683,0.5176673755049706,-6.04919995740056,NLOS,
3,463685.0027295661,54.0,2,-760289.1907666475,42,41,42,0.22000000000116415,17942.983394019306,1.9362906296141767E-4,2.1893931E-11,0.0,256.2087678089738,0.4676969312131405,23.030965454876423,LOS,
4,463685.0027295661,53.0,2,-820314.8675188273,49,48,49,0.27000000000043656,18676.96280163154,-6.772318623872315E-6,8.7782917E-13,0.0,477.80113208666444,0.5681279227137566,-30.115054413676262,LOS,
8,463685.0027295661,49.0,2,-813776.5419199914,30,29,29,0.29100000000107684,18022.466802682728,1.7165322948012875E-5,4.8124811E-12,0.0,176.0860477797687,1.278609149158001,607.8837523087859,NLOS,
9,463685.0027295661,16.0,0,-842820.2365143932,25,24,25,-0.16799999999784632,17671.699877098203,-7.789737915283446E-5,-1.0838515E-11,0.0,546.7228556871414,4.880493920296431,1152.497219774872,NLOS,
74,463685.0027295661,41.0,0,-807313.0113872476,35,31,31,0.7729999999974098,18650.170242480934,3.671956255857359E-5,1.8189894E-12,0.0,450.96983245015144,-1.0877438634634018,6.566776733845472,NLOS,
11,463685.0027295661,50.0,2,-984970.0488580205,48,47,48,0.2639999999992142,18671.166281744838,-5.560107991920328E-4,-2.0904871E-12,0.0,471.94425926730037,0.5402402393519878,-32.48783293366432,NLOS,
17,463685.0027295661,14.0,2,-864627.524096176,35,34,35,0.3099999999976717,18111.585829075426,-1.5429351114534508E-4,-9.3657309E-13,0.0,87.63008699193597,0.6863115355372429,56.800609830766916,NLOS,
23,463685.0027295661,46.0,2,-844439.0714701861,38,37,38,0.25600000000122236,17877.90182477981,-8.684569212672312E-5,6.3604222E-13,0.0,321.0631309226155,1.0972906313836575,88.69543417170644,NLOS,
31,463685.0027295661,37.0,2,-721168.5195523761,38,32,39,0.29499999999825377,18489.912312418222,3.2391477631719414E-4,-1.0289248E-12,0.0,290.4074151292443,0.4763695076107979,-38.965999603271484,NLOS,
32,463686.00279029435,54.0,2,-905548.6831014007,48,47,48,-0.1640000000006694,18389.986444640905,-2.3029586046651202E-4,1.080773E-11,0.0,191.16656718030572,0.13871369510889053,-5.872664600610733,NLOS,
3,463686.00279029435,54.0,2,-778488.1468269676,42,41,42,-0.16600000000107684,17942.817729711533,1.9362908485535003E-4,2.1893931E-11,0.0,256.1342887096107,0.07447909936308861,23.092426519840956,LOS,
4,463686.00279029435,53.0,2,-838513.8977237977,50,49,49,-0.11699999999837019,18676.845550451428,-6.772317746043128E-6,8.7782917E-13,0.0,477.99519434198737,0.1940622553229332,-29.985749166458845,LOS,
8,463686.00279029435,49.0,2,-831976.0054251626,30,29,30,-0.10200000000259024,18022.36414277181,1.7165327760494126E-5,4.8124811E-12,0.0,175.93555669113994,0.15049108862876892,608.4475373364985,NLOS,
9,463686.00279029435,16.0,0,-861014.582223501,25,24,25,-0.21900000000096043,17671.480584576726,-7.789738999134933E-5,-1.0838515E-11,0.0,531.9906065799296,14.732249107211828,1147.9385166876018,NLOS,
74,463686.00279029435,41.0,0,-825512.2121490948,36,35,35,-0.2809999999990396,18648.84446214512,3.6719564377563034E-5,1.8189894E-12,0.0,449.9438445754349,-1.0259878747165203,6.8669210113584995,NLOS,
