 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
4,463257.9866,56,0,-147511.2668,49,48,49,-0.088,18642.57151,-6.77E-06,6.84E-13,0,443.399936,0.535863422,-30.8885594,LOS
70,463257.9866,12,0,-107157.1619,35,34,36,-0.92,17405.8337,1.28E-04,4.55E-12,0,793.365892,-0.196361069,67.6333162,LOS
9,463257.9866,14,0,-170109.0841,32,31,31,-0.143,17657.20224,-7.79E-05,-1.08E-11,0,540.3795452,1.226108484,1245.660286,NLOS
73,463257.9866,22,0,-110382.6257,29,28,29,-0.219,18521.25812,1.17E-04,1.82E-12,0,322.057709,-78.42472944,7.92070397,NLOS
74,463257.9866,44,0,-134550.9825,42,41,42,-0.101,18596.42494,3.67E-05,1.82E-12,0,397.22453,0.296220914,47.2332643,NLOS
11,463257.9866,54,0,-312186.4209,43,43,43,-0.098,18637.44468,-5.56E-04,-2.39E-12,0,438.2879781,0.529362652,-12.90356751,LOS
31,463257.9866,38,0,-48417.27264,34,34,34,-0.166,18442.37135,3.24E-04,-1.19E-12,0,242.456665,-0.078519899,12.85577625,NLOS
32,463258.9866,55,0,-233163.2175,36,35,36,0.084,18378.23064,-2.29E-04,8.89E-12,0,177.7322191,-0.944841176,670.7274509,NLOS
1,463258.9866,79,0,-166529.8092,49,48,49,0.152,18233.92712,-9.34E-06,1.10E-12,0,34.11501272,-0.705148935,16.85303036,LOS
3,463258.9866,52,0,-105691.1706,38,38,38,-0.024,17933.43946,1.94E-04,2.19E-11,0,266.6456976,-0.900120445,25.34137911,LOS
4,463258.9866,56,0,-165710.2293,49,48,49,0.15,18642.45918,-6.77E-06,6.84E-13,0,442.6956376,-0.704298355,-31.72641889,LOS
70,463258.9866,12,0,-125355.4899,35,34,35,0.633,17404.75889,1.28E-04,4.55E-12,0,795.0402827,-1.674390733,66.16209507,LOS
9,463258.9866,14,0,-188312.5325,32,31,32,0.071,17657.03365,-7.79E-05,-1.08E-11,0,540.5566227,-0.17707745,1249.304856,NLOS
73,463258.9866,22,0,-128599.5189,29,28,29,-0.235,18576.97803,1.17E-04,1.82E-12,0,377.178035,55.12032593,25.01392625,NLOS
74,463258.9866,44,0,-152751.9768,42,42,42,-0.07,18597.04209,3.67E-05,1.82E-12,0,397.2420941,0.01756404,48.42760813,NLOS
11,463258.9866,54,0,-330385.6582,44,43,43,0.133,18637.32844,-5.56E-04,-2.39E-12,0,437.5747504,-0.713227618,-13.46751393,LOS
31,463258.9866,38,0,-66616.54828,34,34,34,0.336,18442.28935,3.24E-04,-1.19E-12,0,241.9419538,-0.514711186,12.33051762,NLOS
32,463259.9867,55,0,-251362.9956,36,35,36,-0.094,18378.29759,-2.29E-04,8.89E-12,0,178.011005,0.278785981,670.7077309,NLOS
1,463259.9867,79,0,-184729.9469,48,48,49,0.041,18234.08251,-9.34E-06,1.10E-12,0,34.25367906,0.138666339,17.19047499,LOS
3,463259.9867,52,0,-123891.3378,38,38,38,0.11,17933.50795,1.94E-04,2.19E-11,0,266.6149318,0.030765865,25.71458929,LOS
4,463259.9867,56,0,-183910.6466,49,48,49,-0.019,18642.58638,-6.77E-06,6.84E-13,0,442.8258103,0.130172655,-31.10939251,LOS
70,463259.9867,12,0,-143554.5038,35,34,35,-0.59,17404.43372,1.28E-04,4.55E-12,0,795.3654582,-0.325175475,65.37684442,LOS
9,463259.9867,14,0,-206515.2056,32,31,32,-0.131,17657.12297,-7.79E-05,-1.08E-11,0,541.7087829,-1.152160246,1252.174211,NLOS
73,463259.9867,22,0,-146817.7023,29,28,29,0.123,18577.9599,1.17E-04,1.82E-12,0,378.1599052,0.981870271,43.39729406,NLOS
74,463259.9867,44,0,-170952.253,42,42,42,0.244,18595.59847,3.67E-05,1.82E-12,0,395.798477,-1.443617012,48.90378196,NLOS
11,463259.9867,54,0,-348586.2284,44,43,44,0.045,18637.45252,-5.56E-04,-2.39E-12,0,437.6966065,0.121856097,-12.69851656,LOS
31,463259.9867,38,0,-84816.41086,34,33,34,-0.205,18442.43683,3.24E-04,-1.19E-12,0,241.9850034,0.043049611,12.39220192,NLOS
32,463260.9867,55,0,-269562.7486,36,35,36,-0.027,18378.19922,-2.29E-04,8.89E-12,0,178.1850493,0.174044278,670.6628821,NLOS
1,463260.9867,79,0,-202929.1342,48,47,49,0.012,18234.0551,-9.34E-06,1.10E-12,0,34.23073396,-0.022945099,16.57761337,LOS
3,463260.9867,52,0,-142090.9014,39,38,38,-0.164,17933.38836,1.94E-04,2.19E-11,0,266.6778446,-0.062912844,25.48421476,LOS
4,463260.9867,56,0,-202110.2054,49,48,49,0.01,18642.53395,-6.77E-06,6.84E-13,0,442.7746843,-0.051125996,-31.35092776,LOS
70,463260.9867,12,0,-161753.9634,35,34,35,-0.086,17405.25825,1.28E-04,4.55E-12,0,794.5409267,0.824531514,65.03720682,LOS
9,463260.9867,14,0,-224716.7206,33,32,32,0.391,17657.01795,-7.79E-05,-1.08E-11,0,541.9710061,-0.262223165,1253.885413,NLOS
73,463260.9867,22,0,-165021.5377,35,29,29,-0.378,18563.22948,1.17E-04,1.82E-12,0,363.4294841,-14.73042109,47.43275332,NLOS
74,463260.9867,44,0,-189151.4266,42,42,42,0.123,18595.61515,3.67E-05,1.82E-12,0,395.8151548,0.016677741,48.27734534,NLOS
11,463260.9867,54,0,-366785.7276,44,43,44,-0.012,18637.3996,-5.56E-04,-2.39E-12,0,437.6418287,-0.054777816,-13.00060641,LOS
31,463260.9867,38,0,-103016.4351,34,33,34,-0.043,18442.42007,3.24E-04,-1.19E-12,0,242.1514606,0.166457169,12.61557616,NLOS
32,463261.9868,55,0,-287763.3471,36,36,36,0.19,18378.25499,-2.29E-04,8.89E-12,0,177.8483019,-0.336747475,671.1636984,NLOS
1,463261.9868,79,0,-221129.6208,48,47,48,0.227,18234.19984,-9.34E-06,1.10E-12,0,34.07028796,-0.160446003,16.96422014,LOS
3,463261.9868,52,0,-160292.0411,39,38,39,0.232,17933.44075,1.94E-04,2.19E-11,0,266.7435136,-0.065669023,26.53009201,LOS
4,463261.9868,56,0,-220310.5056,49,48,49,0.224,18642.64863,-6.77E-06,6.84E-13,0,442.5834326,-0.191251662,-31.15089355,LOS
70,463261.9868,12,0,-179954.0079,35,34,35,0.537,17406.13553,1.28E-04,4.55E-12,0,793.9634395,0.577487119,64.98274507,LOS
9,463261.9868,14,0,-242918.874,33,32,33,-0.094,17657.07679,-7.79E-05,-1.08E-11,0,542.1760979,-0.205091875,1255.935211,NLOS
73,463261.9868,22,0,-183223.1823,36,35,35,0.246,18560.83694,1.17E-04,1.82E-12,0,360.7371491,-2.692335073,48.97752875,NLOS
74,463261.9868,44,0,-207351.9237,43,42,42,0.207,18595.96528,3.67E-05,1.82E-12,0,395.8654943,0.050339561,48.67472325,NLOS
11,463261.9868,54,0,-384986.1829,45,44,44,0.193,18637.51387,-5.56E-04,-2.39E-12,0,437.4916132,-0.150215562,-12.64636869,LOS
31,463261.9868,38,0,-121217.2603,34,33,34,0.423,18442.572,3.24E-04,-1.19E-12,0,242.2696929,0.118232325,13.34007474,NLOS
32,463262.9869,55,0,-305963.2956,36,36,36,0.099,18378.45701,-2.29E-04,8.89E-12,0,177.9819377,0.133635886,671.0145048,NLOS
1,463262.9869,79,0,-239329.8145,48,47,48,0.224,18234.49266,-9.34E-06,1.10E-12,0,34.36180773,0.291519772,17.05792331,LOS
3,463262.9869,52,0,-178492.6676,39,38,39,0.1,17933.63896,1.94E-04,2.19E-11,0,266.3732301,0.370283537,27.06287268,LOS
4,463262.9869,56,0,-238510.9675,49,48,49,0.211,18642.91276,-6.77E-06,6.84E-13,0,442.8386457,0.255213082,-30.78911825,LOS
70,463262.9869,12,0,-198154.8611,34,34,35,-0.394,17406.25562,1.28E-04,4.55E-12,0,793.8433459,0.120093677,65.73697729,LOS
9,463262.9869,14,0,-261121.5366,33,32,33,0.183,17657.29211,-7.79E-05,-1.08E-11,0,541.8996337,0.276464272,1258.494241,NLOS
73,463262.9869,22,0,-201426.7283,36,35,36,0.07,18563.34164,1.17E-04,1.82E-12,0,363.241851,2.504701938,52.42374125,NLOS
74,463262.9869,44,0,-225553.0794,43,42,43,0.092,18596.88249,3.67E-05,1.82E-12,0,396.7827,0.917205635,49.73057003,NLOS
11,463262.9869,54,0,-403186.8468,45,44,45,0.215,18637.7784,-5.56E-04,-2.39E-12,0,437.7568842,0.265270997,-12.0834641,LOS
31,463262.9869,38,0,-139418.0392,34,33,34,0.206,18442.86133,3.24E-04,-1.19E-12,0,242.9605849,0.690892007,14.0182903,NLOS
32,463263.9869,55,0,-324163.7291,36,36,36,-0.211,18378.42938,-2.29E-04,8.89E-12,0,177.616238,-0.36569969,671.0505689,NLOS
1,463263.9869,79,0,-257529.5915,48,47,48,-0.045,18234.54624,-9.34E-06,1.10E-12,0,34.10593813,-0.255869597,16.43506815,LOS
3,463263.9869,52,0,-196693.6823,40,39,39,-0.248,17933.59772,1.94E-04,2.19E-11,0,266.6003547,-0.227124598,27.68399361,LOS
4,463263.9869,56,0,-256710.638,49,48,49,-0.068,18642.93668,-6.77E-06,6.84E-13,0,442.5510656,-0.28758011,-31.51853862,LOS
70,463263.9869,12,0,-216354.681,34,33,35,-0.016,17406.28407,1.28E-04,4.55E-12,0,794.1146916,-0.271345764,65.15816289,LOS
9,463263.9869,14,0,-279323.7848,33,32,33,0.01,17657.27765,-7.79E-05,-1.08E-11,0,541.4455141,0.454119608,1260.339065,NLOS
73,463263.9869,22,0,-219622.5539,36,35,36,0.355,18554.64422,1.17E-04,1.82E-12,0,354.2446428,-8.997208152,47.84980381,NLOS
74,463263.9869,44,0,-243752.8078,43,42,43,0.179,18596.45104,3.67E-05,1.82E-12,0,396.051463,-0.731236987,49.0593719,NLOS
11,463263.9869,54,0,-421386.4958,45,44,45,-0.031,18637.80717,-5.56E-04,-2.39E-12,0,437.4908784,-0.266005728,-12.83530616,LOS
31,463263.9869,38,0,-157620.1352,34,33,34,0.007,18442.92485,3.24E-04,-1.19E-12,0,243.3646537,0.404068727,15.71375537,NLOS
32,463264.987,55,0,-342363.4931,37,36,36,0.246,18378.42268,-2.29E-04,8.89E-12,0,177.5645662,-0.051671822,670.4170829,NLOS
1,463264.987,79,0,-275729.6732,48,47,48,0.119,18234.60881,-9.34E-06,1.10E-12,0,34.18466675,0.07872862,16.11698775,LOS
3,463264.987,52,0,-214894.3652,40,40,40,0.136,17933.579,1.94E-04,2.19E-11,0,266.5618363,0.038518358,27.97337763,LOS
4,463264.987,56,0,-274910.9757,49,48,49,0.107,18642.97504,-6.77E-06,6.84E-13,0,442.593332,0.042266373,-31.58072718,LOS
70,463264.987,12,0,-234554.826,34,33,34,-0.447,17405.536,1.28E-04,4.55E-12,0,794.8627571,-0.74806546,64.90437044,LOS
9,463264.987,14,0,-297527.3918,33,32,33,-0.066,17657.2531,-7.79E-05,-1.08E-11,0,541.1753444,0.270169646,1263.542683,NLOS
73,463264.987,22,0,-237824.882,35,35,36,-0.394,18562.1365,1.17E-04,1.82E-12,0,361.7369244,7.492281582,49.77830166,NLOS
74,463264.987,44,0,-261953.697,42,42,43,0.09,18596.88566,3.67E-05,1.82E-12,0,396.4860794,0.434616361,49.54899005,NLOS
11,463264.987,54,0,-439587.0524,46,45,45,0.057,18637.83961,-5.56E-04,-2.39E-12,0,437.5272253,0.036346868,-12.67953464,LOS
31,463264.987,38,0,-175821.8854,34,33,34,0.266,18442.98836,3.24E-04,-1.19E-12,0,243.8713547,0.506701026,17.0635042,NLOS
32,463265.987,55,0,-360564.2359,37,36,37,-0.08,18378.47818,-2.29E-04,8.89E-12,0,177.5272829,-0.037283361,670.4626654,NLOS
1,463265.987,79,0,-293930.288,48,47,48,0.246,18234.76902,-9.34E-06,1.10E-12,0,34.06868564,-0.115981109,16.03223821,LOS
3,463265.987,52,0,-233095.9025,41,40,40,0.059,17933.64489,1.94E-04,2.19E-11,0,266.8360603,-0.274223942,28.81725704,LOS
4,463265.987,56,0,-293111.347,49,48,49,0.151,18643.10036,-6.77E-06,6.84E-13,0,442.4129128,-0.180419154,-31.90918739,LOS
70,463265.987,12,0,-252755.7607,34,33,34,0.578,17407.00234,1.28E-04,4.55E-12,0,793.6962101,1.166547,65.14052933,LOS
9,463265.987,14,0,-315730.356,33,32,33,0.383,17657.34384,-7.79E-05,-1.08E-11,0,541.8060316,-0.630687162,1265.803776,NLOS
73,463265.987,22,0,-256023.0862,35,34,36,-0.068,18557.42495,1.17E-04,1.82E-12,0,356.7255797,-5.011344723,47.28316122,NLOS
74,463265.987,44,0,-280154.8734,42,42,43,0.143,18597.18454,3.67E-05,1.82E-12,0,396.4851723,-9.07E-04,50.02610277,NLOS
11,463265.987,54,0,-457787.5959,46,45,46,0.072,18637.96361,-5.56E-04,-2.39E-12,0,437.3358194,-0.19140587,-12.8366932,LOS
31,463265.987,38,0,-194024.0502,34,33,34,0.049,18443.14909,3.24E-04,-1.19E-12,0,243.4879304,-0.383424319,18.52800232,NLOS
32,463266.9871,55,0,-378764.9991,37,36,37,0.09,18378.38913,-2.29E-04,8.89E-12,0,177.5248208,-0.002462048,670.5285816,NLOS
1,463266.9871,79,0,-312131.4649,48,47,48,0.018,18234.74819,-9.34E-06,1.10E-12,0,34.04971695,-0.018968694,16.50954792,LOS
3,463266.9871,52,0,-251296.8522,41,41,41,-0.092,17933.53483,1.94E-04,2.19E-11,0,266.9918389,-0.155778635,29.07369561,LOS
4,463266.9871,56,0,-311312.9796,49,48,49,-0.051,18643.05084,-6.77E-06,6.84E-13,0,442.3529807,-0.059932109,-30.97632161,LOS
70,463266.9871,12,0,-270957.3641,34,33,34,-0.441,17405.9765,1.28E-04,4.55E-12,0,794.7220585,-1.025848363,66.04541944,LOS
9,463266.9871,14,0,-333933.577,33,32,33,-0.045,17657.24833,-7.79E-05,-1.08E-11,0,542.1986762,-0.392644659,1268.321577,NLOS
73,463266.9871,22,0,-274234.474,35,34,35,-0.032,18570.89424,1.17E-04,1.82E-12,0,370.1948653,13.46928556,57.97156765,NLOS
74,463266.9871,44,0,-298355.7235,42,41,42,0.078,18596.25557,3.67E-05,1.82E-12,0,395.5561931,-0.928979248,50.17674233,NLOS
11,463266.9871,54,0,-475989.3421,46,45,46,0.16,18637.93029,-5.56E-04,-2.39E-12,0,437.2945138,-0.041305654,-11.79115132,LOS
31,463266.9871,38,0,-212226.2109,34,33,34,0.185,18443.14012,3.24E-04,-1.19E-12,0,243.5590544,0.071124006,19.98850444,NLOS
32,463267.9872,55,0,-396965.5016,37,36,37,-0.379,18378.2945,-2.29E-04,8.89E-12,0,177.3540111,-0.170809723,670.3338177,NLOS
1,463267.9872,79,0,-330331.8296,48,47,48,-0.203,18234.74575,-9.34E-06,1.10E-12,0,34.05322244,0.003505487,16.17458078,LOS
3,463267.9872,52,0,-269497.9538,41,41,41,-0.244,17933.44324,1.94E-04,2.19E-11,0,267.2170281,-0.225189142,29.48191085,LOS
4,463267.9872,56,0,-329513.0884,49,48,49,-0.219,18643.02728,-6.77E-06,6.84E-13,0,442.3294265,-0.023554206,-31.56715717,LOS
70,463267.9872,12,0,-289159.5668,33,33,34,-0.096,17408.25856,1.28E-04,4.55E-12,0,792.439991,2.28206744,67.5494705,LOS
9,463267.9872,14,0,-352135.4865,33,32,33,-0.551,17657.15619,-7.79E-05,-1.08E-11,0,542.7813893,-0.582713045,1269.527937,NLOS
73,463267.9872,22,0,-292428.864,35,34,35,-0.109,18553.62385,1.17E-04,1.82E-12,0,352.9244736,-17.27039164,51.66221659,NLOS
74,463267.9872,44,0,-316556.0019,42,41,42,-0.217,18596.55626,3.67E-05,1.82E-12,0,395.8568923,0.300699167,49.75578431,NLOS
11,463267.9872,54,0,-494189.5916,46,45,46,-0.262,18637.89077,-5.56E-04,-2.39E-12,0,437.2195012,-0.075012535,-12.24228983,LOS
31,463267.9872,38,0,-230427.884,34,33,34,0.002,18443.133,3.24E-04,-1.19E-12,0,243.235482,-0.323572341,20.96133058,NLOS
32,463268.9872,55,0,-415166.3988,37,36,37,0.09,18378.25578,-2.29E-04,8.89E-12,0,177.9063279,0.552316822,671.1334048,NLOS
1,463268.9872,79,0,-348531.666,48,47,48,0.189,18234.78904,-9.34E-06,1.10E-12,0,34.69796053,0.644738093,15.91106376,LOS
3,463268.9872,52,0,-287698.2275,41,40,41,0.049,17933.38673,1.94E-04,2.19E-11,0,266.8439876,0.373040471,29.66180278,LOS
4,463268.9872,56,0,-347713.1076,49,48,49,0.233,18643.04085,-6.77E-06,6.84E-13,0,442.9507564,0.621329848,-31.64814073,LOS
70,463268.9872,12,0,-307357.0298,33,32,34,-0.072,17403.27654,1.28E-04,4.55E-12,0,796.8224303,-4.382439259,64.91350077,LOS
9,463268.9872,14,0,-370335.7508,32,32,33,0.066,17657.10681,-7.79E-05,-1.08E-11,0,542.4918889,0.289500408,1269.688597,NLOS
73,463268.9872,22,0,-310609.1849,35,29,35,-0.643,18538.46778,1.17E-04,1.82E-12,0,338.3679885,-14.55648516,31.88328706,NLOS
74,463268.9872,44,0,-334754.5937,42,41,42,0.373,18596.11348,3.67E-05,1.82E-12,0,396.0136877,0.156795409,48.24784601,NLOS
11,463268.9872,54,0,-512389.2388,46,45,46,0.162,18637.90592,-5.56E-04,-2.39E-12,0,437.8606137,0.641112503,-12.69611753,LOS
31,463268.9872,38,0,-248617.7601,27,26,34,0.293,18442.76028,3.24E-04,-1.19E-12,0,231.2644135,-11.97106852,10.73666876,NLOS
32,463269.9873,55,0,-433366.2159,37,36,37,-0.129,18378.20392,-2.29E-04,8.89E-12,0,177.3199124,-0.586415473,670.2532351,NLOS
1,463269.9873,79,0,-366732.2177,48,48,48,-0.027,18234.82184,-9.34E-06,1.10E-12,0,34.13080416,-0.567156367,15.76318157,LOS
3,463269.9873,52,0,-305898.6142,41,40,41,-0.026,17933.35113,1.94E-04,2.19E-11,0,267.5339867,-0.689999104,29.35515529,LOS
4,463269.9873,56,0,-365913.7807,49,48,49,-0.053,18643.0489,-6.77E-06,6.84E-13,0,442.3573641,-0.593392305,-31.67479499,LOS
70,463269.9873,12,0,-325556.8032,33,32,33,-0.016,17404.75086,1.28E-04,4.55E-12,0,795.9476897,0.874740545,63.98839696,LOS
9,463269.9873,14,0,-388538.1515,32,31,33,-0.34,17657.08373,-7.79E-05,-1.08E-11,0,543.3386569,-0.846768025,1271.38622,NLOS
73,463269.9873,22,0,-328830.9432,30,29,35,0.381,18581.98823,1.17E-04,1.82E-12,0,381.2888588,42.92087036,52.94221267,NLOS
74,463269.9873,44,0,-352955.3894,42,41,42,0.236,18596.48114,3.67E-05,1.82E-12,0,395.7817652,-0.231922463,48.34411499,NLOS
11,463269.9873,54,0,-530590.3355,46,45,46,-0.123,18637.91156,-5.56E-04,-2.39E-12,0,437.2835845,-0.577029258,-12.30000818,LOS
31,463269.9873,38,0,-266799.5036,25,24,34,1.096,18444.578,3.24E-04,-1.19E-12,0,224.2786872,-6.985726312,-8.220035922,NLOS
32,463270.9873,55,0,-451567.1343,37,36,37,0.072,18378.21118,-2.29E-04,8.89E-12,0,178.2940096,0.974097125,671.373787,NLOS
1,463270.9873,79,0,-384931.9461,48,48,48,0.137,18234.91491,-9.34E-06,1.10E-12,0,35.12436063,0.993556466,15.6913021,LOS
3,463270.9873,52,0,-324098.8385,41,40,41,-0.048,17933.34718,1.94E-04,2.19E-11,0,266.539143,0.994843744,29.78550198,LOS
4,463270.9873,56,0,-384113.698,49,48,49,0.094,18643.1107,-6.77E-06,6.84E-13,0,443.3274616,0.970097497,-31.55781439,LOS
70,463270.9873,12,0,-343752.4035,33,32,33,-0.002,17401.40232,1.28E-04,4.55E-12,0,798.3968562,-2.449166451,59.7895393,LOS
9,463270.9873,14,0,-406737.9123,32,31,32,0.307,17657.09443,-7.79E-05,-1.08E-11,0,542.6160714,0.722585548,1271.343177,NLOS
73,463270.9873,22,0,-347037.763,30,29,35,-0.033,18564.97953,1.17E-04,1.82E-12,0,365.1795391,-16.10931968,59.96200057,NLOS
74,463270.9873,44,0,-371155.398,42,41,42,-0.338,18597.79998,3.67E-05,1.82E-12,0,397.9999891,2.218223862,48.55276102,NLOS
11,463270.9873,54,0,-548789.8715,46,46,46,0.121,18637.97582,-5.56E-04,-2.39E-12,0,438.2265995,0.943015039,-12.56530295,LOS
32,463271.9874,55,0,-469768.2985,37,37,37,0.028,18378.16689,-2.29E-04,8.89E-12,0,177.8082669,-0.485742677,672.1404488,NLOS
1,463271.9874,79,0,-403132.3972,49,48,48,0.093,18234.94937,-9.34E-06,1.10E-12,0,34.55440774,-0.56995289,15.7426232,LOS
3,463271.9874,52,0,-342299.6677,41,40,41,0.066,17933.28394,1.94E-04,2.19E-11,0,267.0196748,-0.480531842,30.22113652,LOS
4,463271.9874,56,0,-402314.2475,49,48,49,-0.026,18643.1127,-6.77E-06,6.84E-13,0,442.7315429,-0.595918637,-31.40816856,LOS
70,463271.9874,12,0,-361947.6903,29,29,33,0.149,17400.69774,1.28E-04,4.55E-12,0,799.7010252,-1.304168995,54.67753499,LOS
9,463271.9874,14,0,-424938.3436,32,31,32,-0.309,17657.04783,-7.79E-05,-1.08E-11,0,543.3618649,-0.745793544,1271.371086,NLOS
73,463271.9874,22,0,-365251.3368,31,30,30,-0.01,18572.12943,1.17E-04,1.82E-12,0,371.7298461,6.550306968,73.13623456,NLOS
74,463271.9874,44,0,-389355.588,42,41,42,0.04,18597.13153,3.67E-05,1.82E-12,0,396.7319519,-1.268037185,48.34315655,NLOS
11,463271.9874,54,0,-566990.25,47,46,46,0.067,18637.98394,-5.56E-04,-2.39E-12,0,437.630853,-0.595746558,-12.58768599,LOS
32,463272.9874,55,0,-487555.1393,38,37,37,0.336,18378.49744,-2.30E-04,1.06E-11,0.0071316,83.82533517,-261.6336021,-3.41747215,NLOS
1,463272.9874,79,0,-421332.664,49,48,49,0.495,18235.37002,-9.34E-06,1.10E-12,0.0036483,34.36357889,-0.190828845,15.01009285,LOS
3,463272.9874,52,0,-360499.7952,41,40,41,0.4,17933.61689,1.94E-04,2.19E-11,-0.0027585,267.1545628,-0.134887975,29.35553399,LOS
4,463272.9874,56,0,-420515.1288,49,48,49,0.527,18643.51151,-6.77E-06,6.84E-13,0.0144048,442.5361579,-0.195384972,-31.52642735,LOS
70,463272.9874,12,0,-380146.1924,28,27,33,0.414,17402.78062,1.28E-04,4.55E-12,-0.046272,798.2177298,1.483295385,52.1813378,LOS
9,463272.9874,14,0,-443140.8907,32,31,32,0.67,17657.38149,-7.79E-05,-1.08E-11,-0.019249,543.6441363,-0.282271419,1272.915247,NLOS
73,463272.9874,22,0,-383425.1623,31,30,31,0.672,18534.66831,1.17E-04,1.82E-12,0.02486,333.6691431,-38.06070299,45.96254712,NLOS
74,463272.9874,44,0,-407556.3932,42,41,42,0.707,18597.01676,3.67E-05,1.82E-12,0.0168204,396.0175993,-0.714352585,48.14921734,NLOS
11,463272.9874,53,0,-585191.5323,47,46,47,0.414,18638.36568,-5.56E-04,-2.39E-12,0.014389,437.4016772,-0.22917572,-12.30574359,LOS
32,463273.9875,55,0,-505754.6456,38,37,38,-0.123,18378.48061,-2.30E-04,1.06E-11,0,178.1167488,261.9420839,-4.308082838,NLOS
1,463273.9875,79,0,-439532.9653,48,48,49,-0.102,18235.42563,-9.34E-06,1.10E-12,0,35.00391096,0.640332069,14.91151594,LOS
3,463273.9875,52,0,-378700.8071,41,40,41,-0.162,17933.58035,1.94E-04,2.19E-11,0,266.559561,0.595001724,29.97389897,LOS
4,463273.9875,56,0,-438715.2651,49,48,49,-0.058,18643.54125,-6.77E-06,6.84E-13,0,443.173291,0.637133077,-31.79001371,LOS
70,463273.9875,12,0,-398330.9841,28,28,29,-1.127,17390.36887,1.28E-04,4.55E-12,0,810.0298948,-11.81216497,36.57425732,LOS
9,463273.9875,14,0,-461343.6924,31,27,32,0.049,17657.40032,-7.79E-05,-1.08E-11,0,542.9177583,0.726378005,1275.31357,NLOS
73,463273.9875,22,0,-401618.0127,30,29,31,-0.398,18553.81085,1.17E-04,1.82E-12,0,353.4112683,19.74212522,38.41346429,NLOS
74,463273.9875,44,0,-425759.6137,42,41,42,0.087,18599.32006,3.67E-05,1.82E-12,0,398.9204752,2.902875934,50.97018233,NLOS
11,463273.9875,53,0,-603392.3125,47,46,47,-0.004,18638.40376,-5.56E-04,-2.39E-12,0,437.9936293,0.591952104,-11.92642793,LOS
32,463274.9876,55,0,-523954.2067,38,37,38,0.459,18378.6107,-2.30E-04,1.06E-11,0,178.6127832,0.496034473,-4.84421701,NLOS
1,463274.9876,79,0,-457733.2711,48,47,49,0.439,18235.64212,-9.34E-06,1.10E-12,0,35.53598259,0.532071628,15.11738498,LOS
3,463274.9876,52,0,-396900.8763,42,41,41,0.342,17933.70407,1.94E-04,2.19E-11,0,266.2581269,0.301434137,29.94931126,LOS
4,463274.9876,56,0,-456916.1803,49,48,49,0.361,18643.72849,-6.77E-06,6.84E-13,0,443.6471317,0.47384068,-30.97494733,LOS
70,463274.9876,12,0,-416523.7363,28,27,28,0.824,17397.02039,1.28E-04,4.55E-12,0,803.0785803,6.95131446,29.2274663,LOS
9,463274.9876,14,0,-479546.4909,27,26,32,-0.297,17657.49212,-7.79E-05,-1.08E-11,0,542.4130053,0.504752968,1278.008535,NLOS
73,463274.9876,22,0,-419822.7331,30,29,31,0.476,18565.57572,1.17E-04,1.82E-12,0,365.4759334,12.06466502,43.03399821,NLOS
74,463274.9876,44,0,-443961.725,42,41,42,0.19,18598.59101,3.67E-05,1.82E-12,0,398.4912191,-0.429256182,52.98166918,NLOS
11,463274.9876,53,0,-621593.5898,47,46,47,0.273,18638.58833,-5.56E-04,-2.39E-12,0,438.4724167,0.478787363,-10.75014432,LOS
32,463275.9876,55,0,-542153.8787,38,37,38,-0.073,18378.84184,-2.30E-04,1.06E-11,0,178.2153476,-0.39743565,-5.868857794,NLOS
1,463275.9876,79,0,-475933.0924,48,47,48,0.059,18235.96519,-9.34E-06,1.10E-12,0,35.26932076,-0.266661834,14.2390213,LOS
3,463275.9876,52,0,-415101.5435,43,42,42,0.02,17933.94805,1.94E-04,2.19E-11,0,266.6358535,-0.377726618,29.92311097,LOS
4,463275.9876,56,0,-475115.8893,49,48,49,-0.017,18644.02373,-6.77E-06,6.84E-13,0,443.3422328,-0.30489891,-31.96568629,LOS
70,463275.9876,12,0,-434728.7835,28,27,28,0.094,17410.99922,1.28E-04,4.55E-12,0,789.6993309,13.37924943,33.57614309,LOS
9,463275.9876,14,0,-497763.4618,27,26,31,0.53,17657.7628,-7.79E-05,-1.08E-11,0,528.1118944,14.30111096,1294.276261,NLOS
73,463275.9876,22,0,-438044.037,29,24,30,-0.517,18581.88773,1.17E-04,1.82E-12,0,381.1883569,15.71242355,63.63852947,NLOS
74,463275.9876,44,0,-462163.6708,42,41,42,0.308,18599.29882,3.67E-05,1.82E-12,0,398.5994455,0.108226452,54.22812632,NLOS
11,463275.9876,53,0,-639793.7443,47,46,47,0.037,18638.88234,-5.56E-04,-2.39E-12,0,438.1724166,-0.300000101,-11.29628108,LOS
32,463276.9877,55,0,-560353.4391,38,38,38,-0.134,18378.75973,-2.30E-04,1.06E-11,0,178.3795129,0.164165303,-6.705483738,NLOS
1,463276.9877,79,0,-494133.4909,48,47,48,-0.045,18235.9603,-9.34E-06,1.10E-12,0,35.56292087,0.293600112,14.23775783,LOS
3,463276.9877,52,0,-433301.6213,43,42,43,-0.219,17933.85643,1.94E-04,2.19E-11,0,266.4940136,0.141839888,29.60735584,LOS
